"","country","countrycode","year","democracy","polity","gdppc","enrol_gross","primcomp","primcomp_male","primcomp_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","mobile","services","oil","natural","literacy","lit_male","lit_fem","infant","hospital","tuberculosis","life","unemploy","urban","un_continent_name","un_region_name"
"1423","Norway","NOR",1981,1,10,15512.5067,99.66207886,99.65399933,99.4797821,99.83811951,98.38561,3.619323147,NA,1297653,NA,26.25029793,4099702,50.47076055,NA,1670,51.19653273,4.493103645,5.900650402,NA,NA,NA,8,NA,NA,75.86902439,NA,70.787,"Europe","Northern Europe"
"1424","Norway","NOR",1982,1,10,15224.89391,99.73532104,99.58734894,99.47096252,99.70973969,98.13591,3.418784394,NA,1425512,NA,25.31305262,4114787,50.49550041,NA,11059,51.42669882,2.974250598,3.746864639,NA,NA,NA,8,NA,NA,76.01097561,NA,70.918,"Europe","Northern Europe"
"1425","Norway","NOR",1983,1,10,14927.51748,99.7332077,NA,NA,NA,NA,2.959589198,NA,1554194,NA,24.5587192,4128432,50.51371273,NA,23473,50.84319826,4.906914266,6.059406382,NA,NA,NA,8.1,NA,NA,76.06682927,NA,71.049,"Europe","Northern Europe"
"1426","Norway","NOR",1984,1,10,14989.48577,99.67141724,99.73407745,99.5,99.97827148,97.36034,3.070963462,NA,1657403,NA,24.53236615,4140099,50.53713135,NA,39050,49.42604534,5.768416687,6.934027969,NA,NA,NA,8.2,NA,NA,76.22439024,NA,71.18,"Europe","Northern Europe"
"1427","Norway","NOR",1985,1,10,15753.55277,99.67855835,99.69837189,99.3441925,100.0697098,96.36161,2.859520414,NA,1757656,NA,25.65460294,4152516,50.55416594,NA,63075,49.44648134,6.084561185,7.101494311,NA,NA,NA,8.3,NA,NA,75.91682927,NA,71.31,"Europe","Northern Europe"
"1428","Norway","NOR",1986,1,10,18883.23335,99.73473358,99.72978973,99.90564728,99.54344177,96.39425,3.128651755,NA,1861412,NA,25.62122795,4167354,50.56431269,NA,87061,53.91760266,2.164413291,3.074816041,NA,NA,NA,8.3,5.900000095,NA,76.24121951,NA,71.44,"Europe","Northern Europe"
"1429","Norway","NOR",1987,1,10,22505.86226,99.61387634,99.62541962,99.71556854,99.5327301,97.00972,3.196539786,NA,1948680,NA,23.62815299,4186905,50.55891566,NA,120029,54.97232522,3.363180651,3.864824911,NA,NA,NA,8.2,5.699999809,NA,76.08170732,NA,71.57,"Europe","Northern Europe"
"1430","Norway","NOR",1988,1,10,24207.28147,99.48629761,99.54676056,99.65187836,99.4375,97.64546,3.085904795,NA,2016213,NA,22.15427566,4209488,50.536992,NA,152193,57.01070949,2.716841715,3.181604207,NA,NA,NA,7.9,5.300000191,NA,76.2204878,NA,71.699,"Europe","Northern Europe"
"1431","Norway","NOR",1989,1,10,24281.13041,99.41031647,99.24286652,99.34240723,99.1388092,98.65822,2.905158643,NA,2070249,NA,20.47765002,4226901,50.53812637,NA,167651,56.48033687,5.768274326,6.278847914,NA,NA,NA,7.5,4.800000191,NA,76.5004878,NA,71.828,"Europe","Northern Europe"
"1432","Norway","NOR",1990,1,10,28242.9814,99.39740753,99.6618576,99.3469696,99.99208069,99.73067,2.984019705,NA,2132290,0.707299448,21.30448176,4241473,50.55575254,100,196828,56.3584451,7.387785597,7.953010551,NA,NA,NA,7,4.599999905,NA,76.53731707,NA,71.956,"Europe","Northern Europe"
"1433","Norway","NOR",1991,1,10,28596.933,99.20648956,99.28022003,99.0161972,99.5588913,99.95669,2.910692114,NA,2198243,1.407395158,21.57610491,4261732,50.55531753,100,234423,57.40355176,4.085956208,4.487127491,NA,NA,NA,6.4,4.400000095,NA,76.98073171,5.47,72.265,"Europe","Northern Europe"
"1434","Norway","NOR",1992,1,10,30523.98506,99.1936264,99.2787323,99.40937805,99.1414566,99.6479,2.62774369,NA,2268486,2.216365832,20.73649632,4286401,50.54315153,100,282918,57.7056991,4.7298878,5.006140435,NA,NA,NA,5.9,4.300000191,NA,77.18439024,5.92,72.665,"Europe","Northern Europe"
"1435","Norway","NOR",1993,1,10,27963.69791,98.74806976,98.38453674,98.41410828,98.35315704,98.66806,2.609419442,NA,2334836,2.783990846,20.7364733,4311991,50.54332702,100,371403,57.65529851,5.262522703,5.693596412,NA,NA,NA,5.4,4.199999809,NA,77.15170732,5.94,73.061,"Europe","Northern Europe"
"1436","Norway","NOR",1994,1,10,29315.80923,98.71214294,NA,NA,NA,98.39621,2.603645393,NA,2394000,4.152450292,21.74285198,4336613,50.54915687,100,588478,56.70086777,5.007559721,5.412903136,NA,NA,NA,5,4.099999905,NA,77.6897561,5.42,73.453,"Europe","Northern Europe"
"1437","Norway","NOR",1995,1,10,34875.70433,98.98451233,NA,NA,NA,98.19121,2.589556221,NA,2444000,6.423220493,23.00490688,4359184,50.55181607,100,981305,55.33568398,5.031400957,5.614747605,NA,NA,NA,4.6,4,NA,77.73658537,6.31,73.787,"Europe","Northern Europe"
"1438","Norway","NOR",1996,1,10,37321.9742,99.17260742,NA,NA,NA,98.26481,2.227137916,NA,2484000,18.25031077,23.93682586,4381336,50.55204713,100,1261445,53.56366719,7.373755996,8.043483025,NA,NA,NA,4.4,4,NA,78.1504878,5.04,74.062,"Europe","Northern Europe"
"1439","Norway","NOR",1997,1,10,36629.0309,83.83918762,NA,NA,NA,84.19146,2.061787022,NA,2775000,20.41788144,23.89191652,4405157,50.5430123,100,1676763,53.21595668,5.89130933,6.683844895,NA,NA,NA,4.3,4,NA,78.14268293,4.69,74.476,"Europe","Northern Europe"
"1440","Norway","NOR",1998,1,10,34803.46341,99.11974335,99.86724854,99.7633667,99.97663879,99.7356,2.263245231,NA,2475000,22.56011255,23.95695391,4431464,50.52770103,100,2072000,56.53661693,1.836002425,2.004729432,NA,NA,NA,4.1,4,NA,78.32926829,3.74,75.027,"Europe","Northern Europe"
"1441","Norway","NOR",1999,1,10,36393.29275,99.28646851,99.36367035,99.32041168,99.409729,99.79454,2.050592872,NA,2446000,40,24.25424193,4461913,50.50648321,100,2664000,55.12620582,5.224320276,5.37886119,NA,NA,NA,4,3.900000095,NA,78.28292683,3.25,75.569,"Europe","Northern Europe"
"1442","Norway","NOR",2000,1,10,38178.23688,99.14015198,99.09400177,98.9799881,99.21222687,99.70516,1.784138167,NA,2401000,52,26.67195447,4490967,50.47321407,100,3224000,49.63117872,11.56357406,12.29266025,NA,NA,NA,3.9,3.8,5.7,78.63414634,3.46,76.02,"Europe","Northern Europe"
"1443","Norway","NOR",2001,1,10,38601.89764,99.32575989,99.22618866,98.97770691,99.48725128,99.76034,1.544767755,NA,2337856,64,26.03931301,4513751,50.44870234,100,3593000,51.24369059,8.323848531,9.868540801,NA,NA,NA,3.8,3.82,7,78.78536585,3.74,76.378,"Europe","Northern Europe"
"1444","Norway","NOR",2002,1,10,43170.55717,99.31546021,99.37261963,99.40661621,99.33674622,99.72673,1.473840341,NA,2316919,72.84,27.1341212,4538159,50.44193619,100,3790000,53.17480157,7.512372847,8.807033688,NA,NA,NA,3.7,4.99,6.2,78.98780488,4.02,76.733,"Europe","Northern Europe"
"1445","Norway","NOR",2003,1,10,50250.32982,99.27851105,98.69818878,98.59555817,98.80612183,99.85574,1.256515167,NA,2236113,78.13,25.86954581,4564855,50.43462813,100,4060829,53.57432909,7.335852815,8.67852288,NA,NA,NA,3.6,4.99,8.4,79.3902439,4.22,77.084,"Europe","Northern Europe"
"1446","Norway","NOR",2004,1,10,57768.6981,99.34580994,99.32450867,99.14187622,99.51792145,99.3522,1.335590449,NA,2180429,77.69,27.31696869,4591910,50.42230684,100,4524750,52.07712221,8.358725959,9.498680971,NA,NA,NA,3.4,5.25,7.1,79.84146341,4.26,77.399,"Europe","Northern Europe"
"1447","Norway","NOR",2005,1,10,67047.17046,99.25980377,99.48605347,99.39476013,99.58371735,98.5115,1.35951412,NA,2108628,81.99,28.20373383,4623291,50.40291421,100,4754453,49.52492117,9.62679538,10.49242307,NA,NA,NA,3.3,5.16,6.9,80.04146341,4.38,77.675,"Europe","Northern Europe"
"1448","Norway","NOR",2006,1,10,74434.49968,99.35830688,99.48831177,99.13741302,99.85479736,98.59501,1.365562318,NA,2055057,82.55,28.79829887,4660677,50.35331887,100,4868916,47.84636952,9.195032745,10.89453131,NA,NA,NA,3.2,5.03,6.8,80.34390244,3.4,77.95,"Europe","Northern Europe"
"1449","Norway","NOR",2007,1,10,85502.26771,99.57119751,99.47370148,99.29653931,99.66101837,99.07673,1.20029286,NA,1988166,86.93,28.08021781,4709153,50.2515831,100,5037650,49.9670787,7.982878638,9.561633281,NA,NA,NA,3,4.86,6.9,80.39512195,2.49,78.234,"Europe","Northern Europe"
"1450","Norway","NOR",2008,1,10,97503.54078,99.70825195,99.79727936,99.65865326,99.94448853,99.26473,1.082552958,NA,1899519,90.57,27.7643981,4768212,50.14154938,100,5211207,48.17318712,9.873525362,12.61767226,NA,NA,NA,2.9,4.64,7.2,80.59268293,2.55,78.526,"Europe","Northern Europe"
"1451","Norway","NOR",2009,1,10,80347.57007,99.71005249,100.2744598,100.4459076,100.093071,99.15568,1.236088522,NA,1770923,92.08,25.84735411,4828726,50.07207199,100,5354554,53.19316378,5.992638706,8.365331979,NA,NA,NA,2.8,4.52,7.8,80.79512195,3.1,78.815,"Europe","Northern Europe"
"1452","Norway","NOR",2010,1,10,88163.20859,99.62551117,99.73426819,99.83686066,99.62580872,99.08012,1.524784952,NA,1647400,93.39,26.74376696,4889252,50.01718905,100,5599286,52.2863522,5.617993649,7.661614719,NA,NA,NA,2.7,4.3,6.9,80.99756098,3.52,79.102,"Europe","Northern Europe"
"1453","Norway","NOR",2011,1,10,101221.8135,99.69268036,99.83846283,99.82942963,99.84790039,99.40241,1.30483724,NA,1522207,93.48998265,27.5519417,4953088,49.93329041,100,5725447,50.57725658,7.504436168,10.03239194,NA,NA,NA,2.5,4.19,7.4,81.29512195,3.21,79.455,"Europe","Northern Europe"
"1454","Norway","NOR",2012,1,10,102175.9193,99.63052368,99.65788269,98.97431183,100.3794327,99.68671,1.077275113,NA,1396016,94.64997805,26.87254323,5018573,49.83881431,100,5797502,51.09708684,6.467131413,9.341709928,NA,NA,NA,2.5,3.97,7.9,81.45121951,3.12,79.874,"Europe","Northern Europe"
"1455","Norway","NOR",2013,1,10,103553.8401,99.64456177,99.80310822,99.96589661,99.63220978,99.86067,1.253035674,NA,1236698,95.0534,25.01013644,5079623,49.77205753,100,5692052,52.05752774,5.549265222,8.168547429,NA,NA,NA,2.4,3.86,8.2,81.75121951,3.42,80.286,"Europe","Northern Europe"
"1456","Norway","NOR",2014,1,10,97666.69518,99.49215698,99.7250824,99.50569153,99.95301056,99.82749,1.383431337,NA,1080869,96.3,23.41203172,5137232,49.71942943,100,5737961,53.4347468,5.542336367,7.517449921,NA,NA,NA,2.3,3.84,6.8,82.1,3.48,80.692,"Europe","Northern Europe"
"1457","Norway","NOR",2015,1,10,74809.9658,99.35502625,99.55300903,99.93441772,99.15814972,99.77225,1.481830296,NA,944510,96.81032569,22.08854882,5188607,49.67202635,100,5714890,55.98337222,3.146065577,5.162398616,NA,NA,NA,2.2,3.76,6.3,82.30487805,4.3,81.091,"Europe","Northern Europe"
"1458","Poland","POL",1960,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,535202,NA,NA,29637450,51.62233505,NA,0,NA,NA,NA,NA,NA,NA,58,4.599999905,NA,67.6804878,NA,47.892,"Europe","Eastern Europe"
"1459","Poland","POL",1961,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,535202,NA,NA,29964000,51.58355674,NA,NA,NA,NA,NA,NA,NA,NA,53.5,NA,NA,67.77804878,NA,48.527,"Europe","Eastern Europe"
"1460","Poland","POL",1962,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,535202,NA,NA,30308500,51.54803037,NA,NA,NA,NA,NA,NA,NA,NA,49.8,NA,NA,67.42682927,NA,48.926,"Europe","Eastern Europe"
"1461","Poland","POL",1963,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,535202,NA,NA,30712000,51.51606986,NA,NA,NA,NA,NA,NA,NA,NA,46.4,NA,NA,68.37560976,NA,49.326,"Europe","Eastern Europe"
"1462","Poland","POL",1964,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,535202,NA,NA,31139450,51.48808972,NA,NA,NA,NA,NA,NA,NA,NA,43.3,NA,NA,68.62926829,NA,49.727,"Europe","Eastern Europe"
"1463","Poland","POL",1965,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,784000,NA,NA,31444950,51.46198538,NA,0,NA,NA,NA,NA,NA,NA,40.5,NA,NA,69.42926829,NA,50.126,"Europe","Eastern Europe"
"1464","Poland","POL",1966,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,784000,NA,NA,31681000,51.44071233,NA,NA,NA,NA,NA,NA,NA,NA,37.9,NA,NA,69.82682927,NA,50.526,"Europe","Eastern Europe"
"1465","Poland","POL",1967,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,784000,NA,NA,31987155,51.42511499,NA,NA,NA,NA,NA,NA,NA,NA,35.8,NA,NA,69.42439024,NA,50.926,"Europe","Eastern Europe"
"1466","Poland","POL",1968,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,784000,NA,NA,32294655,51.41222737,NA,NA,NA,NA,NA,NA,NA,NA,34.3,NA,NA,70.2195122,NA,51.326,"Europe","Eastern Europe"
"1467","Poland","POL",1969,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,784000,NA,NA,32548300,51.40418976,NA,NA,NA,NA,NA,NA,NA,NA,33.2,NA,NA,69.7195122,NA,51.726,"Europe","Eastern Europe"
"1468","Poland","POL",1970,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,1070000,NA,NA,32664300,51.40265154,NA,0,NA,NA,NA,NA,NA,NA,31.9,5.199999809,NA,69.86829268,NA,52.125,"Europe","Eastern Europe"
"1469","Poland","POL",1971,0,-7,NA,106.1903992,99.34992981,NA,NA,NA,NA,NA,1070000,NA,NA,32783500,51.39498814,NA,NA,NA,NA,NA,NA,NA,NA,30.3,NA,NA,69.61219512,NA,52.668,"Europe","Eastern Europe"
"1470","Poland","POL",1972,0,-7,NA,105.7580414,99.4341507,NA,NA,NA,NA,NA,1070000,NA,NA,33055650,51.37378493,NA,NA,NA,NA,NA,NA,NA,NA,28.6,NA,NA,70.66585366,NA,53.324,"Europe","Eastern Europe"
"1471","Poland","POL",1973,0,-7,NA,105.3387222,97.76685333,NA,NA,NA,NA,NA,1070000,NA,NA,33357200,51.35068945,NA,NA,NA,NA,NA,NA,NA,NA,26.9,NA,NA,70.66341463,NA,53.977,"Europe","Eastern Europe"
"1472","Poland","POL",1974,0,-7,NA,104.7136002,102.3188629,NA,NA,NA,NA,NA,1070000,NA,NA,33678899,51.32531255,NA,NA,NA,NA,NA,NA,NA,NA,25.5,NA,NA,71.11707317,NA,54.629,"Europe","Eastern Europe"
"1473","Poland","POL",1975,0,-7,NA,103.2641983,100.9444885,NA,NA,NA,NA,NA,1386000,NA,NA,34015199,51.29725954,NA,0,NA,NA,NA,NA,NA,NA,24.5,NA,NA,70.56097561,NA,55.28,"Europe","Eastern Europe"
"1474","Poland","POL",1976,0,-7,NA,102.3763809,99.61817169,NA,NA,NA,NA,NA,1568000,NA,NA,34356300,51.27703113,NA,0,NA,NA,NA,NA,NA,NA,23.7,NA,NA,70.65609756,NA,55.929,"Europe","Eastern Europe"
"1475","Poland","POL",1977,0,-7,NA,102.0348511,100.0696106,NA,NA,NA,NA,NA,1671000,NA,NA,34689050,51.26778919,NA,0,NA,NA,NA,NA,NA,NA,23.1,NA,NA,70.40243902,NA,56.575,"Europe","Eastern Europe"
"1476","Poland","POL",1978,0,-7,NA,101.3718033,99.80822754,NA,NA,NA,NA,NA,1760000,NA,NA,34965600,51.26721008,NA,0,NA,NA,NA,98.74273682,99.27516937,98.25198364,22.4,NA,NA,70.35121951,NA,57.22,"Europe","Eastern Europe"
"1477","Poland","POL",1979,0,-7,NA,100.5413513,98.4916687,NA,NA,NA,NA,NA,1852000,NA,NA,35247217,51.26765936,NA,0,NA,NA,NA,NA,NA,NA,21.7,NA,NA,70.75121951,NA,57.712,"Europe","Eastern Europe"
"1478","Poland","POL",1980,0,-6,NA,99.71446228,98.04000092,NA,NA,NA,NA,NA,1943000,NA,NA,35574150,51.26416226,NA,0,NA,NA,NA,NA,NA,NA,21,5.599999905,NA,70.09756098,NA,58.086,"Europe","Eastern Europe"
"1479","Poland","POL",1981,0,-8,NA,99.41030121,93.92514801,NA,NA,NA,NA,NA,2023000,NA,NA,35898587,51.26034927,NA,0,NA,NA,NA,NA,NA,NA,20.5,NA,NA,71.05121951,NA,58.459,"Europe","Eastern Europe"
"1480","Poland","POL",1982,0,-8,NA,100.0346985,94.903862,NA,NA,NA,NA,NA,2108590,NA,NA,36230481,51.25305331,NA,0,NA,NA,NA,NA,NA,NA,19.9,NA,NA,71.10243902,NA,58.831,"Europe","Eastern Europe"
"1481","Poland","POL",1983,0,-7,NA,100.1855164,93.94152069,NA,NA,NA,NA,NA,2217048,NA,NA,36571808,51.24087681,NA,0,NA,NA,NA,NA,NA,NA,19.2,NA,NA,71,NA,59.202,"Europe","Eastern Europe"
"1482","Poland","POL",1984,0,-7,NA,100.4752884,94.20516968,NA,NA,NA,NA,NA,2349218,NA,NA,36904134,51.22935816,NA,0,NA,NA,NA,NA,NA,NA,18.5,NA,NA,70.8,NA,59.573,"Europe","Eastern Europe"
"1483","Poland","POL",1985,0,-7,NA,101.0717773,93.60037231,NA,NA,NA,NA,NA,2487451,NA,NA,37201885,51.21918569,NA,0,NA,NA,NA,NA,NA,NA,17.8,5.699999809,NA,70.54878049,NA,59.942,"Europe","Eastern Europe"
"1484","Poland","POL",1986,0,-7,NA,101.6242065,96.3638382,NA,NA,NA,NA,NA,2625111,NA,NA,37456119,51.21479941,NA,0,NA,NA,NA,NA,NA,NA,17.1,NA,NA,70.84878049,NA,60.31,"Europe","Eastern Europe"
"1485","Poland","POL",1987,0,-6,NA,101.4064407,96.51753998,NA,NA,NA,NA,NA,2774410,NA,NA,37668045,51.21524009,NA,0,NA,NA,NA,NA,NA,NA,16.5,NA,NA,70.89756098,NA,60.676,"Europe","Eastern Europe"
"1486","Poland","POL",1988,0,-6,NA,101.250679,96.16236115,NA,NA,NA,NA,NA,2952807,NA,NA,37824487,51.23054339,NA,0,NA,NA,NA,99.30000305,99.59999847,99,16,NA,NA,71.33170732,NA,61.043,"Europe","Eastern Europe"
"1487","Poland","POL",1989,1,5,NA,100.1067505,96.62024689,NA,NA,NA,NA,NA,3124400,NA,NA,37961529,51.25454107,NA,0,NA,NA,NA,NA,NA,NA,15.6,NA,NA,71.04390244,NA,61.225,"Europe","Eastern Europe"
"1488","Poland","POL",1990,1,5,1731.209509,99.51448822,96.96565247,NA,NA,NA,NA,NA,3293000,0,NA,38110782,51.27442006,100,0,NA,0.016791686,3.396551975,NA,NA,NA,15.2,5.699999809,NA,70.8902439,NA,61.27,"Europe","Eastern Europe"
"1489","Poland","POL",1991,1,8,2235.541089,98.94039917,95.83939362,NA,NA,NA,NA,NA,3565294,0.005229468,NA,38246193,51.29854597,100,0,NA,0.009317648,2.13956315,NA,NA,NA,14.7,5.699999809,NA,70.58780488,13.642,61.315,"Europe","Eastern Europe"
"1490","Poland","POL",1992,1,8,2459.020685,98.77255249,97.2387619,NA,NA,NA,NA,NA,3938144,0.052127181,NA,38363667,51.3249277,100,2195,NA,0.009776346,1.715849048,NA,NA,NA,14.3,5.599999905,NA,71.0902439,13.65,61.359,"Europe","Eastern Europe"
"1491","Poland","POL",1993,1,8,2497.130559,100.1311417,100.5753326,NA,NA,NA,NA,NA,4415800,0.129961704,NA,38461408,51.34736818,100,15699,NA,0.014217542,1.253378598,NA,NA,NA,13.9,5.599999905,NA,71.59512195,14.01,61.404,"Europe","Eastern Europe"
"1492","Poland","POL",1994,1,8,2874.831636,99.91876984,99.16723633,NA,NA,NA,NA,NA,5006094,0.389098144,22.78268073,38542652,51.36750807,100,38942,NA,0.011297051,0.964498483,NA,NA,NA,13.4,5.599999905,NA,71.69512195,14.44,61.449,"Europe","Eastern Europe"
"1493","Poland","POL",1995,1,9,3686.845146,98.40229034,95.82388306,NA,NA,NA,5.577580711,NA,5728497,0.647752333,22.36915319,38594998,51.38964196,100,75000,49.14623544,0.011179437,1.121372642,NA,NA,NA,12.6,5.5,NA,71.89268293,13.34,61.493,"Europe","Eastern Europe"
"1494","Poland","POL",1996,1,9,4147.465501,98.99223328,96.6984787,NA,NA,NA,5.165583461,NA,6532394,1.295200255,21.65585776,38624370,51.41019829,100,216900,50.65235461,0.013358359,0.836661886,NA,NA,NA,11.5,5.5,NA,72.24634146,12.34,61.538,"Europe","Eastern Europe"
"1495","Poland","POL",1997,1,9,4123.145677,100.949028,98.35421753,NA,NA,NA,4.502068575,NA,7510000,2.073465474,20.90485321,38649660,51.4301858,100,812200,52.29227183,0.011582347,0.824176287,NA,NA,NA,10.4,5.400000095,NA,72.64634146,10.96,61.583,"Europe","Eastern Europe"
"1496","Poland","POL",1998,1,9,4518.108226,101.9485474,96.53349304,NA,NA,NA,3.876607429,NA,8812342,4.102272002,20.15275826,38663481,51.45310356,100,1928042,53.65152206,0.00400105,0.472405291,NA,NA,NA,9.4,5.300000191,NA,72.99756098,9.94,61.627,"Europe","Eastern Europe"
"1497","Poland","POL",1999,1,9,4398.072174,101.0695801,98.57267761,NA,NA,96.92873,3.25278342,NA,10175196,5.45644373,18.0642818,38660271,51.48224391,100,3956500,54.49512994,0.015048577,0.411421201,NA,NA,NA,8.7,5.099999905,NA,73.04390244,12.29,61.672,"Europe","Eastern Europe"
"1498","Poland","POL",2000,1,9,4501.479961,100.3390808,98.40543365,NA,NA,96.5775,3.126724321,NA,10945567,7.285428708,16.96083946,38258629,51.44988118,99.9985199,6747000,56.8358934,0.046531978,0.607750042,NA,NA,NA,8.1,4.900000095,33,73.74878049,16.31,61.716,"Europe","Eastern Europe"
"1499","Poland","POL",2001,1,9,4991.244358,100.5302277,98.82454681,NA,NA,96.31324,3.253415017,NA,11400000,9.900669707,16.05595562,38248076,51.40879638,99.98857117,10004661,58.26283223,0.036640288,0.785713116,NA,NA,NA,7.6,NA,30,74.2,18.37,61.761,"Europe","Eastern Europe"
"1500","Poland","POL",2002,1,10,5207.129304,100.3001022,98.68205261,NA,NA,95.41977,2.725759467,NA,11861266,21.15,16.84075872,38230364,51.42567913,99.9598465,13898471,58.85813345,0.031924019,0.565655329,NA,NA,NA,7.3,5.599999905,30,74.49756098,19.89,61.787,"Europe","Eastern Europe"
"1501","Poland","POL",2003,1,10,5701.638863,100.1832275,98.8339386,NA,NA,94.48538,2.609803199,NA,12292450,24.87,16.72132038,38204570,51.4422797,99.91199493,17401222,58.04412903,0.036931337,0.598445982,NA,NA,NA,7,6.68,30,74.59756098,19.37,61.676,"Europe","Eastern Europe"
"1502","Poland","POL",2004,1,10,6681.309751,100.0514984,99.16262054,NA,NA,93.68903,3.292604901,NA,12553477,32.53,15.68968086,38182222,51.45956676,99.85257721,23096065,56.3918203,0.049391909,1.444320445,NA,NA,NA,6.8,6.67,26,74.84634146,19.07,61.564,"Europe","Eastern Europe"
"1503","Poland","POL",2005,1,10,8021.54789,99.92912292,99.0161438,NA,NA,93.08055,2.918942384,NA,11836243,38.81,16.47380695,38165445,51.47883351,99.80590057,29166391,56.32227192,0.057882428,1.168820237,NA,NA,NA,6.5,6.52,24,74.99512195,17.75,61.452,"Europe","Eastern Europe"
"1504","Poland","POL",2006,1,10,9035.532758,99.63751984,99.17713928,NA,NA,93.13525,2.691992284,NA,11475613,44.58,17.15510398,38141267,51.50344984,99.77848053,36745454,56.18782324,0.061545487,1.600978438,NA,NA,NA,6.3,6.47,24,75.14390244,13.84,61.341,"Europe","Eastern Europe"
"1505","Poland","POL",2007,1,10,11254.31409,99.11749268,98.67680359,NA,NA,93.21407,3.045537377,NA,10490569,48.6,18.08653079,38120560,51.53124949,99.77190399,41388774,55.56594145,0.047320523,1.362531962,NA,NA,NA,6.1,6.42,24,75.24390244,9.6,61.229,"Europe","Eastern Europe"
"1506","Poland","POL",2008,1,10,13995.78116,98.23863983,NA,NA,NA,93.39226,2.592622267,NA,9453928,53.13,18.26736913,38125759,51.55206716,99.782547,43926365,55.98391687,0.054781653,2.047753996,NA,NA,NA,5.8,6.62,22,75.54390244,7.12,61.116,"Europe","Eastern Europe"
"1507","Poland","POL",2009,1,10,11525.90074,98.03964996,96.74156952,96.74936676,96.73336792,94.08139,2.558918387,NA,8493453,58.97,16.0518941,38151603,51.56233445,100,44806632,56.69524972,0.031855529,1.143762448,NA,NA,NA,5.4,6.65,23,75.69512195,8.17,61.004,"Europe","Eastern Europe"
"1508","Poland","POL",2010,1,10,12504.25019,98.61963654,97.25617981,97.48223877,97.01869202,94.57285,2.93453284,NA,7667085,62.32,16.62097872,38042794,51.56793524,100,46952111,55.27193858,0.034645054,4.330272184,NA,NA,NA,5.1,6.61,21,76.24634146,9.64,60.892,"Europe","Eastern Europe"
"1509","Poland","POL",2011,1,10,13776.38836,99.25834656,96.99128723,97.17215729,96.80020905,94.67055,3.196748798,NA,6852599,61.94999897,16.78013132,38063255,51.57511693,100,50160222,54.1198385,0.048215184,5.714163479,NA,NA,NA,4.9,6.63,24,76.69512195,9.63,60.78,"Europe","Eastern Europe"
"1510","Poland","POL",2012,1,10,13010.75559,100.6808167,96.82462311,97.07832336,96.55796814,95.46034,3.008360311,NA,5950896,62.30999727,16.09956726,38063164,51.58319524,100,54086209,55.18041047,0.051447677,3.798872468,NA,NA,NA,4.7,6.63,21,76.74634146,10.09,60.654,"Europe","Eastern Europe"
"1511","Poland","POL",2013,1,10,13558.34113,100.0735016,96.32758331,96.513237,96.13217926,96.00958,3.246190785,NA,8257428,62.8492,15.74773975,38040196,51.58963113,100,56972803,56.61016388,0.068019569,3.333309047,NA,NA,NA,4.5,6.61,21,77,10.33,60.529,"Europe","Eastern Europe"
"1512","Poland","POL",2014,1,10,14181.94868,99.56371307,96.20110321,96.19886017,96.20345306,96.0052,2.993028146,NA,9731940,66.6,15.71572054,38011735,51.594158,100,56905306,55.55825403,0.060321539,3.157677038,NA,NA,NA,4.3,6.63,19,77.60243902,8.99,60.403,"Europe","Eastern Europe"
"1513","Poland","POL",2015,1,10,12560.05142,NA,99.46398926,99.0123291,99.94030762,NA,2.503070664,NA,9053648,67.99698716,15.70990024,37986412,51.59885525,100,54537230,55.08974012,0.028428904,1.290983195,NA,NA,NA,4.2,6.63,19,77.45121951,7.5,60.278,"Europe","Eastern Europe"
"1514","Portugal","PRT",1960,0,-9,360.4992985,NA,NA,NA,NA,NA,NA,NA,95697,NA,NA,8857716,52.1589549,NA,0,NA,NA,NA,NA,NA,NA,84.6,NA,NA,64.00746341,NA,34.955,"Europe","Southern Europe"
"1515","Portugal","PRT",1961,0,-9,382.729947,NA,NA,NA,NA,NA,NA,NA,95697,NA,NA,8929316,52.17680511,NA,NA,NA,NA,NA,NA,NA,NA,82.4,NA,NA,62.6665122,NA,35.344,"Europe","Southern Europe"
"1516","Portugal","PRT",1962,0,-9,407.8528436,NA,NA,NA,NA,NA,NA,NA,95697,NA,NA,8993985,52.19682089,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,64.18102439,NA,35.722,"Europe","Southern Europe"
"1517","Portugal","PRT",1963,0,-9,432.5117296,NA,NA,NA,NA,NA,NA,NA,95697,NA,NA,9030355,52.21592505,NA,NA,NA,NA,NA,NA,NA,NA,74.6,NA,NA,64.78839024,NA,36.101,"Europe","Southern Europe"
